Ticker,Accession Number,Fact Label,XBRL Tag,Dimension(s),Fact Value,Fact Date,Context Type,Unit
JPM,0000019617-12-000163,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,-3752000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,-3752000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,-3752000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,-3752000000,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Net Income,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Net Income,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Net Income,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17370000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Repurchase Of Capital Stock,us-gaap:PaymentsForRepurchaseOfCommonStock,None,2999000000,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,1486000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,1486000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,1486000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,13355000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,13355000000,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Total Revenue,us-gaap:Revenues,None,1.02694E+11,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Total Revenue,us-gaap:Revenues,None,1.02694E+11,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Total Revenue,us-gaap:Revenues,None,1.02694E+11,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Share-based compensation,us-gaap:ShareBasedCompensation,None,3251000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Share-based compensation,us-gaap:ShareBasedCompensation,None,3251000000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Share-based compensation,us-gaap:ShareBasedCompensation,None,3251000000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Common Stock Equity,us-gaap:StockholdersEquity,None,1.76106E+11,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Stockholders Equity,us-gaap:StockholdersEquity,None,1.76106E+11,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Common Stock Equity,us-gaap:StockholdersEquity,None,1.76106E+11,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Stockholders Equity,us-gaap:StockholdersEquity,None,1.76106E+11,1/1/11,Unknown,unit
JPM,0000019617-13-000221,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3956300000,1/1/11,Unknown,unit
JPM,0000019617-12-000163,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3956300000,1/1/11,Unknown,unit
JPM,0000950123-11-019773,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3956300000,1/1/11,Unknown,unit
JPM,0000019617-14-000289,Total Assets,us-gaap:Assets,None,2.26579E+12,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Total Assets,us-gaap:Assets,None,2.26579E+12,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Total Assets,us-gaap:Assets,None,2.26579E+12,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,32035000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,32035000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,32035000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,51631000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,51631000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/12,Unknown,unit
JPM,0000019617-15-000272,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3772700000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3772700000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3772700000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1693000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1693000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1693000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.5,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.5,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.5,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.48,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.48,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.48,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-851000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-851000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-851000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Goodwill,us-gaap:Goodwill,None,48188000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Goodwill,us-gaap:Goodwill,None,48188000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Goodwill,us-gaap:Goodwill,None,48188000000,1/1/12,Unknown,unit
JPM,0000019617-15-000272,Goodwill,us-gaap:Goodwill,None,48188000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,8153000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,8153000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,8153000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7773000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7773000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7773000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,13725000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,13725000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,13725000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.08222E+12,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.08222E+12,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Long Term Debt,us-gaap:LongTermDebt,None,2.56775E+11,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Long Term Debt,us-gaap:LongTermDebt,None,2.56775E+11,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.07706E+11,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.07706E+11,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.07706E+11,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.70752E+11,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.70752E+11,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.70752E+11,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,95932000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Net Income,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Net Income,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Net Income,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,18976000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,3895000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,3895000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,3895000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,14041000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,14041000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Total Revenue,us-gaap:Revenues,None,97234000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Total Revenue,us-gaap:Revenues,None,97234000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Total Revenue,us-gaap:Revenues,None,97234000000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Share-based compensation,us-gaap:ShareBasedCompensation,None,2675000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Share-based compensation,us-gaap:ShareBasedCompensation,None,2675000000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Share-based compensation,us-gaap:ShareBasedCompensation,None,2675000000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Common Stock Equity,us-gaap:StockholdersEquity,None,1.83573E+11,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Stockholders Equity,us-gaap:StockholdersEquity,None,1.83573E+11,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Common Stock Equity,us-gaap:StockholdersEquity,None,1.83573E+11,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Stockholders Equity,us-gaap:StockholdersEquity,None,1.83573E+11,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3900400000,1/1/12,Unknown,unit
JPM,0000019617-13-000221,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3900400000,1/1/12,Unknown,unit
JPM,0000019617-12-000163,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3900400000,1/1/12,Unknown,unit
JPM,0000019617-14-000289,Total Assets,us-gaap:Assets,None,2.35914E+12,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Total Assets,us-gaap:Assets,None,2.35914E+12,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Total Assets,us-gaap:Assets,None,2.35914E+12,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-5879000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-5879000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-5879000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,55367000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,55367000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/13,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3804000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3804000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3804000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1130000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1130000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1130000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.22,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.22,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.22,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.2,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.2,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.2,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,1160000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,1160000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,1160000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Goodwill,us-gaap:Goodwill,None,48175000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Goodwill,us-gaap:Goodwill,None,48175000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Goodwill,us-gaap:Goodwill,None,48175000000,1/1/13,Unknown,unit
JPM,0000019617-16-000902,Goodwill,us-gaap:Goodwill,None,48175000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,2050000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,2050000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7633000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7633000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7633000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,11161000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,11161000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,11161000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.15507E+12,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.15507E+12,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Long Term Debt,us-gaap:LongTermDebt,None,2.49024E+11,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Long Term Debt,us-gaap:LongTermDebt,None,2.49024E+11,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,87707000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,87707000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,87707000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.19825E+11,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.19825E+11,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.19825E+11,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,25079000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Net Income,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Net Income,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Net Income,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21284000000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,5194000000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,5194000000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,5194000000,1/1/13,Unknown,unit
